hs10	67884669	67918390	6
hs10	62804857	62808483	5
hs10	69123512	69172861	20
hs10	51695487	51699591	4
hs10	58385022	58399221	5
hs10	63133247	63155031	2
hs22	24417879	24442360	1
hs22	24429206	24495074	1
hs17	10697594	10711233	2
hs17	10672474	10698375	22
hs11	67266410	67286556	11
hs11	68030617	68036644	18
hs11	67428460	67435408	9
hs11	67350777	67356972	7
hs11	67461710	67469272	12
hs11	67435510	67443821	12
hs11	67303448	67312607	7
hs11	67483041	67491103	9
hs11	67317871	67398410	15
hs11	67119269	67258087	19
hs11	67288547	67302485	10
hs11	67398183	67421183	18
hs20	62302093	62308862	4
hs20	62877738	62937952	10
hs20	62231922	62296213	12
hs20	62183029	62203568	8
hs20	62136735	62143440	7
hs22	40346500	40369367	1
hs22	41621119	41664048	6
hs1	244408494	244452134	1
hs1	246839098	246931978	4
hs12	19404045	19720801	2
hs12	22625075	22690665	4
hs12	21501781	21518408	4
hs18	12328944	12377314	17
hs18	12446512	12658134	1
hs18	10525905	10552761	11
hs18	2655738	2805017	11
hs18	11882622	11909223	3
hs18	9914002	9960021	14
hs18	11851396	11854449	11
hs18	12785478	12929643	9
hs18	214520	268050	18
hs18	12991362	13125052	7
hs18	9546791	9615240	9
hs18	13663347	13726663	8
hs18	9102630	9134345	18
hs18	13726660	13764558	14
hs18	9475009	9538116	11
hs18	12661833	12702777	11
hs18	12658043	12725740	16
hs18	12947133	12987536	12
hs17	78187317	78207701	1
hs17	78174075	78187233	2
hs10	45825594	45853875	3
hs10	46786674	46811989	1
hs10	73674285	73698159	2
hs10	49982190	50010499	2
hs10	73744384	73772161	16
hs10	49818279	49970203	6
hs2	227472152	227561214	1
hs2	227325151	227357836	3
hs5	73565443	73583377	2
hs5	77029251	77065234	1
hs7	141551189	141655244	1
hs7	141738321	141787922	2
hs6	32168212	32178096	1
hs21	44107290	44131181	9
hs21	43865186	43986536	3
hs21	43659548	43696079	12
hs21	44012319	44106552	12
hs8	6708357	6759666	3
hs8	9002147	9116746	13
hs8	9555914	9782346	25
hs8	6406592	6648504	28
hs8	42896932	43030539	14
hs8	42416475	42541926	13
hs8	42849637	42897290	14
hs8	43034194	43085788	15
hs8	42152946	42171673	13
hs8	42338454	42371808	13
hs8	42541155	42555193	14
hs8	42271302	42332653	14
hs8	42391624	42405897	15
hs8	41929479	42051990	15
hs8	41529206	41545046	11
hs8	41490396	41510980	17
hs1	246540560	246566324	3
hs1	241497603	241519761	2
hs1	246566444	246668584	2
hs20	34280268	34311802	1
hs20	34363235	34511393	7
hs1	109984686	110023741	1
hs1	110401249	110407942	13
hs14	77457870	77469474	1
hs14	77717599	77761207	8
hs7	6794134	6826770	21
hs7	6009245	6023834	6
hs7	6329409	6348981	17
hs7	6590017	6608726	20
hs7	6104884	6161564	17
hs7	6022244	6059230	21
hs7	5973239	6009125	22
hs11	67506497	67508649	7
hs1	33007940	33080996	1
hs1	32651142	32686211	5
hs17	19904302	19978343	5
hs17	18840085	18931287	15
hs17	19377721	19383544	4
hs17	21197280	21214624	7
hs17	19770829	19867936	2
hs17	19215615	19336715	7
hsX	304529	318819	3
hsX	1591593	1602514	1
hs9	110048598	110172512	1
hs9	109780309	110172512	1
hs11	8911139	8920084	1
hs11	8947294	8965011	16
hs1	19303965	19312146	2
hs1	19282558	19289250	1
hs1	19312326	19329300	1
hs14	104769349	104795751	6
hs14	103385392	103503831	23
hs14	105209286	105315589	17
hs14	102932379	103057462	17
hs14	104865280	104896770	6
hs14	105300563	105398147	7
hs14	104800596	104804712	1
hs19	49869033	49878459	4
hs19	49818279	49838816	4
hs19	49591643	49626439	4
hs19	49877425	49888749	3
hs19	49642125	49658642	5
hs19	40230317	40285536	1
hs19	40319536	40348527	1
hs16	53491040	53504411	1
hs16	53433977	53491649	1
hs9	113386317	113401333	1
hs9	113373419	113376999	1
hs10	95605929	95656706	1
hs10	95663396	95694143	2
hs16	5033960	5087379	1
hs16	5084304	5097808	1
hs22	49900229	49918458	2
hs22	49853842	49890078	5
hs22	49773283	49827512	8
hs9	99222064	99230615	2
hs9	99216426	99221956	1
hs3	184242301	184249548	2
hs3	184249650	184293031	1
hs13	36949775	37000261	1
hs13	36998816	37009613	4
hs11	78215297	78418348	4
hs11	78188812	78214711	8
hs11	111874056	111881243	2
hs11	118359585	118399211	23
hs11	112084800	112086798	13
hs11	116748170	116772988	21
hs11	112226365	112269955	7
hs11	118401154	118431496	22
hs11	125569216	125584687	19
hs11	111918032	111926872	7
hs11	111726908	111766427	6
hs11	125591712	125625215	9
hs11	117232625	117286445	20
hs14	73886617	73932511	16
hs14	77672404	77708020	3
hs14	77708071	77761104	1
hs7	102456238	102464876	3
hs7	99416739	99466163	7
hs7	99616946	99632407	8
hs7	102363872	102426676	3
hs17	18183078	18209954	11
hs17	17681473	17811453	9
hs17	18039292	18068404	7
hs17	18244836	18258916	9
hs17	17246820	17281293	19
hs17	17977409	18039209	13
hs17	18225587	18244875	7
hs17	18087886	18107971	14
hs17	18315310	18328055	10
hs17	18260534	18266552	12
hs17	18271428	18315007	15
hs19	6361452	6368908	5
hs19	6372433	6375251	1
hs11	107502726	107565746	2
hs11	107326345	107457844	7
hs2	73640832	73642393	1
hs17	81887844	81891586	12
hs17	81712236	81721016	15
hs17	81976807	82017406	17
hs17	82018702	82024107	14
hs17	81683326	81703138	21
hs17	81665036	81666635	15
hs17	82050691	82057470	27
hs17	82057506	82065887	21
hs17	81556887	81648465	22
hs17	81890790	81900991	19
hs17	81911939	81921323	21
hs17	81703357	81707526	18
hs17	81666364	81673904	12
hs11	46396414	46594125	14
hs11	47465944	47565569	11
hs11	45929323	46121178	2
hs11	45909669	45918812	4
hs11	46677080	46700615	3
hs11	47565336	47584562	13
hs11	43311963	43344529	9
hs11	47617315	47642623	13
hs11	47572197	47579015	13
hs11	47565430	47573461	13
hs11	46602861	46617909	4
hs11	46743048	46846308	13
hs11	46700818	46705912	9
hs11	47164299	47177125	14
hs11	46617527	46674818	14
hs6	110814621	110895713	1
hs6	110609978	110815958	3
hs16	2520357	2531422	1
hs16	2530035	2531417	1
hs16	56361452	56425538	1
hs16	56451490	56479100	6
hs12	47075707	47079951	1
hs12	47079603	47236662	1
hs2	127861630	127885922	3
hs2	127436207	127526886	1
hs2	127701022	127811187	2
hs2	127843551	127858157	2
hs1	103655290	103664554	2
hs1	103553815	103579534	3
hs1	103616811	103625780	2
hs1	103525691	103555239	1
hs17	68247574	68257164	4
hs17	67337916	67366627	5
hs17	68035519	68046842	4
hs17	67825524	67984378	5
hs17	67717833	67744531	5
hs17	82239023	82273731	7
hs17	82035136	82037732	8
hs17	82519713	82644662	19
hs17	82047902	82051831	11
hs17	82101460	82212830	3
hs17	81239239	81241281	1
hs11	72106378	72112780	2
hs11	72085895	72103387	7
hs11	72080331	72110782	5
hs10	72216000	72235860	20
hs10	73785582	73801797	10
hs10	73812501	73874591	6
hs10	69180232	69209099	8
hs10	73130155	73169055	12
hs10	72367327	72626191	9
hs10	70404379	70428618	5
hs10	70147289	70170523	12
hs10	73168166	73244504	12
hs10	68901278	68946847	13
hs10	73436428	73496024	11
hs10	75210154	75231448	13
hs10	72096032	72217134	1
hs10	73782047	73783652	13
hs10	73375101	73414076	17
hs10	73183362	73248862	14
hs10	72332830	72355230	10
hs9	137174784	137188549	7
hs9	137618963	137870016	3
hs9	136375577	136398797	4
hs9	137582079	137590490	8
hs9	137205670	137217009	4
hs9	137188647	137190370	7
hs9	137204082	137205638	5
hs9	137255173	137273547	11
hs4	25377213	25418498	1
hs4	24517441	24584550	1
hs12	121308245	121399896	7
hs12	121237691	121298308	1
hs12	123620406	123633766	11
hs12	122752774	122771064	8
hs12	122229564	122266521	9
hs12	121888731	121918297	10
hs12	122207662	122227534	13
hs12	110372900	110403730	11
hs12	111452214	111599676	6
hs12	110719680	110742939	3
hs12	113157174	113185479	11
hs12	110434825	110450422	3
hs12	110124335	110218797	2
hs12	109929792	109996389	3
hs12	108522580	108561400	13
hs12	109900264	109983841	1
hs12	107685732	107713167	7
hs12	111642146	111685986	15
hs12	110491097	110502117	5
hs14	20684177	20698971	1
hs14	20684100	20701215	1
hs1	212992182	213015826	1
hs1	212726153	212791782	2
hs19	10092338	10102796	1
hs19	10086122	10093252	1
hs20	9986126	10058303	1
hs20	10401009	10434222	18
hs17	4163907	4263977	48
hs17	2041936	2043430	15
hs17	7857746	7862282	15
hs17	6643315	6651634	4
hs17	6640758	6644541	10
hs17	4807096	4823434	9
hs17	1494571	1516888	25
hs17	7561875	7571969	36
hs17	508668	721717	20
hs17	7686071	7703502	19
hs17	1779485	1830634	14
hs17	5078248	5096374	16
hs17	2689386	2712663	19
hs17	2405562	2511891	15
hs17	7930345	7932123	36
hs17	5419641	5432876	19
hs17	744414	753999	23
hs17	6578148	6640927	15
hs17	5432777	5448830	43
hs17	3672199	3696404	4
hs17	5486285	5490814	15
hs17	4945652	4949061	14
hs17	997117	1003671	26
hs17	5360963	5420160	20
hs17	5440912	5469060	26
hs17	3668815	3669668	11
hs17	4967992	4987652	11
hs17	1650629	1684882	32
hs17	2059839	2303771	25
hs17	5471251	5486811	17
hs17	4731428	4733610	22
hs17	4669774	4704337	30
hs17	3636468	3661542	11
hs17	2030110	2043430	50
hs17	2322503	2337507	44
hs17	4940008	4945222	35
hs17	4833388	4898061	20
hs17	2593210	2685615	26
hs17	4269259	4366628	27
hs17	4796144	4798503	48
hs17	4538897	4555631	36
hs17	4004445	4143020	19
hs17	4937130	4940251	50
hs5	140401814	140539856	1
hs5	140401908	140549569	2
hs5	140564456	140569103	1
hs7	92246234	92401384	1
hs7	92198969	92246166	2
hs7	16599776	16645817	1
hs7	16646131	16706523	1
hs13	110878540	110915069	1
hs16	89267627	89490561	1
hs16	88570381	88631966	2
hs18	9136228	9285985	7
hs12	109999186	110039763	1
hs17	29589769	29614761	2
hs1	70260588	70354734	1
hs1	70144805	70205620	1
hs4	73073376	73258798	5
hs4	70688479	70690551	5
hs4	70815782	70839945	5
hs4	75642782	75724525	7
hs4	73052362	73069755	1
hs4	75940950	75990962	7
hs9	66106815	66153135	1
hs9	64369394	64413142	1
hs19	32597007	32676597	1
hs19	32691961	32713796	1
hs3	15601341	15645822	2
hs3	15667236	15859771	1
hs2	97113496	97264521	1
hs2	97492663	97589965	1
hs17	50133735	50150630	8
hs17	50693190	50707924	19
hs17	48929316	48945117	11
hs17	49598884	49678234	11
hs17	50346092	50363138	11
hs17	51177425	51260163	11
hs17	50373220	50381483	11
hs17	49404049	49414905	16
hs17	48908369	48929056	12
hs17	49700943	49709014	16
hs17	51260528	51297936	11
hs17	51153590	51171744	12
hs17	51153536	51162428	13
hs17	50719544	50756213	7
hs17	50375059	50397553	16
hs17	51165435	51171747	14
hs17	49788555	49835030	22
hs17	50478800	50485975	11
hs17	50367857	50373214	19
hs17	50962174	51120865	17
hs11	83193739	83260694	3
hs11	83156988	83187451	2
hs11	83259097	83286407	4
hs11	82899975	82958277	4
hs11	94128928	94181972	5
hs11	94493629	94499583	11
hs11	93729948	93784391	7
hs11	95067197	95071224	6
hs11	93732361	93732499	5
hs11	95768942	95790409	5
hs11	95789965	95832693	9
hs11	93661639	93730358	8
hs11	94962622	94973612	10
hs11	93784227	93814695	14
hs11	94415578	94493908	11
hs22	37830855	37849327	1
hs22	31436977	31496108	13
hs6	34889265	35091413	4
hs6	35832966	35921342	2
hs6	34587288	34696859	1
hs6	34877778	34888089	2
hs6	34757406	34773794	5
hs10	73801911	73811798	6
hs10	47460162	47484158	1
hs10	46375627	46537864	1
hs17	42851184	42858130	1
hs17	42865922	42874369	1
hs4	112231737	112270047	1
hs4	112145397	112195256	1
hs22	29327680	29423179	2
hs22	29767369	29770413	4
hs22	29788608	29838304	7
hs16	71729000	71809201	3
hs16	71845991	71885268	2
hs16	72093562	72112912	2
hs16	71845996	71931199	4
hs11	694438	727727	10
hs11	924894	1012245	21
hs11	6606296	6612667	17
hs11	3000922	3057613	7
hs11	6680782	6683401	30
hs11	167784	207428	17
hs11	644233	706715	14
hs11	448268	491399	13
hs11	6211335	6234711	16
hs11	1947278	1984522	13
hs11	2400488	2403878	16
hs11	747329	765024	15
hs11	576486	612222	30
hs11	236546	252984	32
hs11	494512	507300	17
hs11	4094707	4138876	28
hs11	837356	842545	9
hs11	767220	777488	10
hs11	1274371	1309654	21
hs11	207511	215113	31
hs11	2944431	2992377	35
hs11	3671083	3797792	36
hs19	617224	633604	6
hs19	2100988	2164465	6
hs19	2230084	2237704	2
hs19	1815246	1848463	5
hs19	2164149	2232578	3
hs19	2425624	2427894	3
hs19	2754714	2783371	10
hs10	73995193	74121363	1
hs10	77969251	78029545	8
hs8	43140455	43202855	11
hs5	115841481	115914081	1
hs5	115828200	115841858	1
hs1	113894748	113905201	1
hs1	113905141	113914086	6
hs15	50908672	51005900	1
hs15	50424380	50514419	4
hs14	57268909	57298742	4
hs14	55027230	55049488	4
hs14	57390544	57415917	4
hs20	2840703	2866732	13
hs20	3820524	3828837	24
hs20	2652145	2658393	19
hs20	3753508	3768387	2
hs20	6006090	6040053	16
hs20	3846799	3876123	9
hs20	435480	462553	28
hs20	2481817	2524702	21
hs20	2461634	2470853	24
hs20	3107573	3160196	12
hs11	11351942	11353357	18
hs20	5068232	5113103	11
hs20	3190350	3204685	19
hs20	1442162	1473842	24
hs20	2658395	2664219	26
hs20	473591	543821	34
hs20	2864184	3039076	25
hs20	1113263	1189415	31
hs20	2101611	2177038	28
hs20	3146519	3159897	20
hs20	3045945	3048254	26
hs20	3471040	3651122	25
hs20	3783851	3786690	22
hs20	5114953	5126626	24
hs20	3888839	3929882	29
hs7	4775622	4794312	10
hs7	5620047	5781739	17
hs7	876552	896436	9
hs7	2354086	2380745	28
hs7	2234231	2242198	27
hs7	5045821	5069488	21
hs7	6688433	6706923	19
hs7	1470277	1504367	19
hs7	2537877	2555727	19
hs7	5190188	5233826	21
hs3	50320027	50328251	6
hs3	49674002	49683963	7
hs3	48918821	48986382	10
hs3	48599002	48610976	4
hs3	50347330	50351091	3
hs3	49029707	49094363	19
hs3	49095932	49105135	3
hs3	49689499	49721529	13
hs14	20455191	20457772	8
hs14	20446411	20455105	1
hs14	20343582	20357905	7
hs14	20457719	20461612	8
hs14	20989770	20997035	7
hs14	22920511	22929585	14
hs14	21476597	21499175	11
hs11	47418769	47426473	8
hs11	34853094	34916499	1
hs11	34915829	35020591	1
hs5	141943585	141969741	5
hs11	57233577	57237314	2
hs13	57631810	57729311	1
hs20	24962925	24992979	1
hs22	39014363	39033276	1
hs22	39040604	39053910	1
hs19	44914247	44919349	1
hs19	44905754	44909393	1
hs22	36253010	36267530	2
hs22	36226203	36239954	1
hs22	36140330	36166177	1
hsX	85003826	85093316	1
hsX	85092287	85109048	1
hs14	103562962	103607523	7
hs14	102341102	102362916	8
hs14	103912288	103928269	7
hs14	103561896	103714249	5
hs14	103556544	103562831	14
hs17	60443149	60526219	13
hs17	61865367	61928016	4
hs17	59859482	59892945	5
hs17	58982638	59106921	8
hs17	62458658	62615481	12
hs17	61942605	62065282	8
hs17	59707192	59842255	7
hs17	59209400	59215247	10
hs17	59565525	59608345	9
hs17	59674636	59707626	8
hs17	60043194	60078931	10
hs17	60179094	60422470	5
hs17	60600183	60666280	9
hs17	59893046	59950564	11
hs3	57227737	57273468	3
hs3	57625457	57693089	1
hs3	56620133	56683237	1
hs3	57556276	57566844	1
hs9	32972606	33025168	13
hs9	34252381	34329200	7
hs9	26840685	26892804	8
hs9	33025211	33039907	3
hs9	32552999	32573184	10
hs9	33264879	33282069	10
hs9	32540544	32552553	14
hs9	33461441	33473930	15
hs9	34179005	34252523	16
hs9	34086387	34127399	22
hs9	33921693	34048949	14
hs9	33817567	33920404	17
hs9	33290511	33371157	14
hs9	33041764	33076659	24
hs11	77589391	77610355	4
hs15	34851782	34969839	5
hs15	34341713	34343177	3
hs15	40035739	40039188	3
hs15	34224999	34230156	6
hs15	34084017	34101948	3
hs15	34978341	34988287	3
hsX	48539457	48562609	1
hsX	47561100	47571920	1
hs11	72685069	72793599	1
hs11	72754729	72794168	1
hs11	118572390	118603033	20
hs11	118544528	118572970	2
hs11	119334527	119337313	8
hs11	118747766	118791149	2
hs11	119067692	119081978	6
hs11	119121587	119136044	22
hs11	117314557	117413268	11
hs11	119015712	119018691	2
hs11	119102198	119118544	4
hs11	118893875	118925608	4
hs11	117144267	117176894	17
hs11	119096503	119108331	8
hs11	118436490	118526832	9
hs14	74653437	74713115	5
hs14	74493720	74497106	3
hs14	70581257	70600690	8
hs14	75649791	75661189	3
hs14	74713144	74738620	11
hs7	127588345	127591705	2
hs7	127346790	127431924	2
hs7	127591409	127602144	1
hs14	50117120	50231558	2
hs14	49893092	49897054	2
hs14	49782083	49853203	5
hs20	63272785	63289793	7
hs20	63707465	63736142	5
hs20	63698642	63708025	4
hs20	63865228	63891545	10
hs20	62938119	62948475	13
hs20	63195429	63216234	14
hs11	47778087	47848555	6
hs11	47269161	47330031	2
hs8	65602456	65634217	7
hs8	67173511	67343677	3
hs8	67062426	67196263	2
hs8	67043079	67083783	6
hs20	48921890	49036693	1
hs20	49113339	49188367	5
hs4	152687727	152918463	1
hs4	154535006	154550435	1
hs11	6474683	6481479	3
hs11	6481447	6484679	21
hs11	6448613	6474459	1
hs20	63657810	63696253	1
hs14	67619798	67651720	1
hs14	67647075	67674831	3
hs15	32615144	32639949	1
hs15	30624494	30772993	1
hs17	45435900	45490749	2
hs17	45393902	45434421	1
hs8	144529179	144605816	9
hs8	144449582	144465677	34
hs8	144973589	145002895	24
hs8	143790920	143815379	18
hs8	144354135	144361272	26
hs11	100687653	100991937	1
hs11	100991989	100993941	1
hs22	44752558	44862788	1
hs22	44702233	44862706	1
hs17	81867721	81871406	9
hs17	80544819	80966371	8
hs11	120336914	120489936	1
hs14	38254103	38256369	4
hs11	73308289	73369091	2
hs11	73872667	73876988	11
hs11	73400487	73598189	5
hs7	144186083	144195655	1
hs7	144355288	144380632	7
hs9	35658875	35675866	1
hs9	35658290	35661511	1
hs6	131700469	131701401	5
hs7	143755089	143757696	5
hs7	143571801	143574387	6
hs6	131708684	131711017	6
hs7	144183466	144186053	6
hs7	144258607	144259722	6
hs13	102597003	102679958	11
hs13	113455819	113490952	8
hs13	113297241	113323672	6
hs13	98445185	98577940	9
hs13	110641412	110713603	8
hs6	156777374	157210779	4
hs6	159778498	159789749	10
hs6	159725585	159756319	7
hs6	159789812	159798436	11
hs6	154733325	154834244	4
hs12	45729665	45908040	1
hs12	45919131	45992120	1
hs1	235109336	235128936	2
hs1	235131634	235328219	3
hs1	235327350	235344532	2
hs1	235131183	235161457	3
hs15	75369379	75455842	6
hs15	72474326	72602985	3
hs15	74843730	74873365	4
hs15	74630558	74696292	9
hs3	49724294	49786542	6
hs3	47802909	47850195	18
hs3	52401013	52410350	10
hs3	49108046	49120938	9
hs3	48744597	48847846	2
hs12	101393120	101407820	1
hs12	106955719	106978778	2
hs11	30323051	30338227	5
hs11	33740939	33774543	5
hs11	27494576	27506773	3
hs11	18606401	18634791	11
hs11	32583798	32606262	6
hs11	31369840	31431849	4
hs17	81681174	81683924	6
hs17	46516702	46579722	2
hs17	46511511	46555650	2
hs17	46292733	46337794	2
hs11	65014113	65022184	1
hs11	65027408	65040572	6
hs16	57245098	57253635	1
hs16	57428169	57447528	8
hs12	122980060	122982913	2
hs12	122974580	122980043	2
hs12	123457641	123473154	1
hs3	69084944	69106066	2
hs3	69019827	69052303	2
hs3	69054730	69080408	2
hs3	5122220	5180912	5
hs3	11272309	11557665	12
hs3	12583601	12664226	22
hs3	9792495	9807726	17
hs3	9362842	9386791	24
hs3	3148992	3179710	6
hs7	103074881	103099764	1
hs7	102748971	102809225	1
hs8	53966552	54022529	11
hs8	60516857	60623627	5
hs8	65644734	65771261	1
hs8	66628487	66667217	3
hs8	63168553	63212786	8
hs19	19033575	19060311	3
hs19	18899514	18919397	4
hs19	18990888	19034023	1
hs19	18919675	18928633	4
