hs1	38991223	39006059	hs1	18904281	18956686
hs1	38991223	39006059	hs1	156721891	156728799
hs1	38991223	39006059	hs1	88979456	88992960
hs1	38991223	39006059	hs1	114704469	114716894
hs1	38991223	39006059	hs1	44800225	44805990
hs1	18904281	18956686	hs1	23084023	23177808
hs1	18904281	18956686	hs1	45339670	45343975
hs1	18904281	18956686	hs1	44800225	44805990
hs1	88979456	88992960	hs1	37474552	37484379
hs6	43171299	43181507	hs6	28244623	28252224
hs14	51826195	51979342	hs14	92936914	93116320
hs5	150601080	150659220	hs5	151029945	151093577
hs17	12992391	13018187	hs17	4269259	4366628
hs11	112086773	112120013	hs11	64223799	64226254
hs10	124801785	124836670	hs10	806914	931705
hs19	12891026	12914207	hs19	19515736	19529054
hs19	12891026	12914207	hs19	10333776	10339823
hs16	30053090	30070457	hs16	89696343	89701705
hs9	99216426	99221956	hs9	101387633	101398614
hs1	235131183	235161457	hs1	1216908	1232031
hs12	122980060	122982913	hs12	112013316	112023451
hs12	122980060	122982913	hs12	123410683	123436717
hs11	78100936	78139660	hs11	78068304	78080219
hs11	78100936	78139660	hs11	119096503	119108331
hs17	18183078	18209954	hs17	38765689	38800126
hs17	18183078	18209954	hs17	21197280	21214624
hs17	18183078	18209954	hs17	18039292	18068404
hs4	151409216	151663632	hs4	151102751	151325632
hs4	151409216	151663632	hs4	151670504	151761023
hs4	151409216	151663632	hs4	140620765	140756120
hs19	6372433	6375251	hs19	2328615	2354806
hs16	29992321	29996436	hs16	30761745	30776307
hs16	29992321	29996436	hs16	31032889	31042975
hs16	29992321	29996436	hs16	29806106	29811164
hs16	2520357	2531422	hs16	2530035	2531417
hs12	47075707	47079951	hs12	47079603	47236662
hs1	160276812	160286348	hs1	86704570	86748184
hs13	39038306	39050109	hs13	47936491	48001354
hs21	25716503	25735673	hs21	33559542	33588708
hs21	25716503	25735673	hs21	31659622	31668931
hs21	25716503	25735673	hs21	44133605	44145723
hs21	25716503	25735673	hs21	33903453	33915980
hs14	20684177	20698971	hs14	20684100	20701215
hs12	53985065	53990279	hs12	53938765	53946544
hs12	53985065	53990279	hs12	53973126	53977643
hs1	20552439	20555010	hs1	1632095	1701810
hs17	9910609	10198551	hs17	39063303	39154394
hs19	49429401	49442360	hs19	55488404	55519098
hs17	50693190	50707924	hs17	21197280	21214624
hs17	50693190	50707924	hs17	39737927	39747291
hs17	50693190	50707924	hs17	4997948	5028401
hs17	50693190	50707924	hs17	59893046	59950564
hs5	140401814	140539856	hs5	140401908	140549569
hs16	89267627	89490561	hs16	72093562	72112912
hs16	72093562	72112912	hs16	69311356	69326939
hs9	66106815	66153135	hs9	64369394	64413142
hs3	15667236	15859771	hs3	25174332	25597932
hs2	97113496	97264521	hs2	97492663	97589965
hs14	75079353	75127344	hs14	39031919	39109646
hs2	231056864	231172827	hs2	161308038	161411717
hs2	231056864	231172827	hs2	96184859	96208825
hsX	7219456	7354810	hsX	119574467	119591083
hs15	90265659	90278141	hs15	90249530	90265482
hs7	73440398	73522278	hs7	73683025	73705161
hs7	73440398	73522278	hs7	100092728	100101940
hs7	73440398	73522278	hs7	100088954	100092200
hs2	69644425	69827100	hs2	73073382	73156721
hs2	69644425	69827100	hs2	109542982	109614206
hs2	109542982	109614206	hs2	109614334	109618990
hs1	111139627	111185102	hs1	111117333	111140216
hs10	47460162	47484158	hs10	46375627	46537864
hs17	42851184	42858130	hs17	42865922	42874369
hs14	23559565	23568070	hs14	20989770	20997035
hs19	16197578	16245907	hs19	10572671	10587315
hs1	6424788	6461370	hs1	156061160	156070514
hs1	6424788	6461370	hs1	26949562	26960406
hs1	26949562	26960406	hs1	161070995	161089599
hs1	26949562	26960406	hs1	43269994	43274002
hs1	26949562	26960406	hs1	201373244	201399915
hs1	26949562	26960406	hs1	156061160	156070514
hs21	30214006	30216073	hs21	41464551	41531116
hs21	30214006	30216073	hs21	41739369	41767106
hs6	7541575	7586717	hs6	10393186	10419659
hs21	17512382	17593579	hs21	41464551	41531116
hs21	17512382	17593579	hs21	41739369	41767106
hs19	35115879	35124324	hs19	3708109	3750813
hs21	41739369	41767106	hs21	41464551	41531116
hs20	17956979	18059188	hs20	62410237	62427533
hs11	34621093	34661057	hs11	45921621	45929096
hs1	201373244	201399915	hs1	161070995	161089599
hs1	201373244	201399915	hs1	31576485	31587686
hs1	201373244	201399915	hs1	58575423	58577773
hs1	201373244	201399915	hs1	156061160	156070514
hs1	151510510	151538692	hs1	59814786	59876378
hs1	151510510	151538692	hs1	201373244	201399915
hs1	151510510	151538692	hs1	26949562	26960406
hs1	151510510	151538692	hs1	161070995	161089599
hs1	151510510	151538692	hs1	156061160	156070514
hs1	27379176	27383380	hs1	201373244	201399915
hs1	27379176	27383380	hs1	117143587	117210960
hs1	27379176	27383380	hs1	43269994	43274002
hs1	27379176	27383380	hs1	151510510	151538692
hs1	27379176	27383380	hs1	156061160	156070514
hs1	27379176	27383380	hs1	26949562	26960406
hs11	45921621	45929096	hs11	102396332	102470384
hs11	369796	382116	hs11	45921621	45929096
hs11	369796	382116	hs11	64823387	64844569
hs16	68737225	68835548	hs16	67199111	67204029
hs11	64823387	64844569	hs11	34621093	34661057
hs11	64823387	64844569	hs11	45921621	45929096
hs15	40844018	40858207	hs15	42412823	42491123
hs19	7595902	7618304	hs19	44777869	44800634
hs19	7595902	7618304	hs19	35115879	35124324
hs19	7595902	7618304	hs19	3708109	3750813
hs8	94641074	94707466	hs8	101492432	101669726
hs1	156061160	156070514	hs1	27934993	27959157
hs1	156061160	156070514	hs1	43269994	43274002
hs19	49766968	49807113	hs19	38619082	38636955
hs19	49766968	49807113	hs19	1383527	1395589
hs1	156742107	156766925	hs1	154944076	154956123
hs1	156742107	156766925	hs1	149937812	150010676
hs1	156742107	156766925	hs1	154924734	154936991
hs17	47823272	47831534	hs17	50094737	50112152
hs17	47823272	47831534	hs17	76038775	76072653
hs17	44849943	44899662	hs17	47823272	47831534
hs1	149937812	150010676	hs1	154924734	154936991
hs20	58309696	58367507	hs20	50081124	50115959
hs20	58309696	58367507	hs20	58389122	58451101
hs6	170290703	170407065	hs6	160991727	161117385
hs3	49674002	49683963	hs3	48599002	48610976
hs11	64241003	64244132	hs11	62611722	62615120
hs11	64241003	64244132	hs11	62676498	62679117
hs11	64241003	64244132	hs11	65961689	65979828
hs20	17613678	17682295	hs20	63707465	63736142
hs19	44914247	44919349	hs19	44905754	44909393
hs20	25195693	25226729	hs20	25248069	25298014
hs19	40576851	40591399	hs19	19276018	19320844
hsX	47561100	47571920	hsX	130401969	130413343
hs19	19276018	19320844	hs19	7926718	7943920
hs19	13144058	13150383	hs19	10832438	10836318
hs19	13144058	13150383	hs19	19276018	19320844
hs19	12953119	12957236	hs19	54155161	54159882
hs19	12953119	12957236	hs19	12666800	12675832
hs19	12953119	12957236	hs19	10832438	10836318
hs19	12953119	12957236	hs19	38930548	38933162
hs19	12953119	12957236	hs19	19276018	19320844
hs19	12953119	12957236	hs19	10553078	10566037
hs19	12953119	12957236	hs19	5586999	5624046
hs19	12953119	12957236	hs19	7926718	7943920
hs19	12953119	12957236	hs19	9835257	9849682
hs19	12953119	12957236	hs19	13144058	13150383
hs19	7926718	7943920	hs19	10832438	10836318
hs7	99408641	99419616	hs7	74231499	74254458
hs7	99408641	99419616	hs7	73683025	73705161
hs7	99408641	99419616	hs7	96481626	96709891
hs19	10553078	10566037	hs19	19276018	19320844
hs19	10553078	10566037	hs19	5623035	5668478
hs19	10553078	10566037	hs19	5586999	5624046
hs19	10553078	10566037	hs19	7926718	7943920
hs7	96481626	96709891	hs7	141738321	141787922
hs7	96481626	96709891	hs7	73683025	73705161
hs3	57571363	57598220	hs3	57556276	57566844
hs6	3153669	3157526	hs6	3224261	3231730
hs3	57556276	57566844	hs3	150408335	150466431
hs14	49893092	49897054	hs14	50108632	50116600
hs5	151771045	151812785	hs5	111091716	111130502
hs5	151771045	151812785	hs5	56919602	56971675
hs11	6474683	6481479	hs11	14443440	14500027
hs20	63698642	63708025	hs20	63707465	63736142
hs12	112013316	112023451	hs12	120095095	120117502
hs7	100088954	100092200	hs7	96481626	96709891
hs1	207321508	207386804	hs1	162561506	162599842
hs1	207321508	207386804	hs1	155195588	155209051
hs11	100687653	100991937	hs11	100991989	100993941
hs22	44752558	44862788	hs22	44702233	44862706
hs1	32862268	32872482	hs1	52142094	52346686
hs7	144186083	144195655	hs7	144183466	144186053
hs7	144186083	144195655	hs7	144355288	144380632
hs7	144183466	144186053	hs7	144258607	144259722
hs7	144183466	144186053	hs7	143755089	143757696
hs7	144355288	144380632	hs7	143571801	143574387
hs7	144355288	144380632	hs7	143755089	143757696
hs7	144355288	144380632	hs7	144258607	144259722
hs7	144355288	144380632	hs7	144183466	144186053
hs14	21070270	21090240	hs14	39031919	39109646
hs7	143571801	143574387	hs7	144258607	144259722
hs7	143571801	143574387	hs7	144183466	144186053
hs7	143571801	143574387	hs7	143755089	143757696
hs7	143755089	143757696	hs7	144258607	144259722
hs6	156777374	157210779	hs6	154733325	154834244
hs19	40717103	40740860	hs19	34404384	34426168
hs1	150574551	150579738	hs1	204403387	204411791
hs11	93784227	93814695	hs11	123724177	123741675
hs5	53883945	54310582	hs5	94703741	95284575
hs17	46516702	46579722	hs17	46511511	46555650
hs17	46516702	46579722	hs17	46292733	46337794
hs17	46511511	46555650	hs17	64854312	64919480
hs17	46292733	46337794	hs17	64854312	64919480
hs17	46292733	46337794	hs17	46511511	46555650
hs10	102673731	102714407	hs10	104235356	104267459
hs1	229304857	229305504	hs1	193059422	193091777
hs1	1373730	1375495	hs1	1635227	1659012
hs9	129608884	129636131	hs9	133406059	133418096
hs6	31658298	31660772	hs6	31661229	31666283
hs11	65576038	65592650	hs11	64241003	64244132
hs11	65576038	65592650	hs11	65084223	65088400
hs11	65576038	65592650	hs11	65961689	65979828
hs9	136807943	136957733	hs9	133328774	133336398
hs19	38930548	38933162	hs19	13144058	13150383
hsX	154444126	154450654	hsX	48973720	49002264
hs15	25059538	25059633	hs15	24823637	24978723
hs6	108848416	108974472	hs6	3722614	3752026
hs11	2400488	2403878	hs11	9573681	9593457
hsX	101622797	101627843	hsX	102720688	102753540
hs6	151452258	151470101	hs6	151404763	151452181
hs3	197509783	197573323	hs3	179604690	179627647
hs3	197509783	197573323	hs3	98732236	98821201
hs17	39671122	39696797	hs17	39637065	39663484
hs1	150282543	150287093	hs1	7843083	7853512
hs1	150282543	150287093	hs1	7784320	7845177
hs1	7784320	7845177	hs1	7843083	7853512
hs12	27332854	27425289	hs12	54549350	54579239
hs4	163343939	163351934	hs4	151102751	151325632
hs9	129634604	129642169	hs9	100302077	100352939
hs1	153661788	153671048	hs1	92167052	92184723
hs16	27313668	27364778	hs16	55508998	55586670
hs9	137300482	137302251	hs9	72351425	72365235
hs1	67685061	67688338	hs1	228735077	228746669
hs1	8004404	8026308	hs1	172659018	172666874
hs1	8004404	8026308	hs1	67685061	67688338
hs1	8004404	8026308	hs1	192575727	192580031
hs1	8004404	8026308	hs1	228735077	228746669
hs1	8004404	8026308	hs1	94529225	94541800
hs17	34255218	34257203	hs17	78356778	78360077
hs17	34255218	34257203	hs17	34319036	34321402
hs9	89605013	89606555	hs9	72351425	72365235
hs9	89605013	89606555	hs9	70384597	70414624
hs9	89605013	89606555	hs9	137300482	137302251
hs12	56994446	56998441	hs12	103587273	103766727
hs2	190408355	190509205	hs2	234951973	235055714
hs5	138178719	138187715	hs5	160421822	160428744
hs5	138178719	138187715	hs5	126776623	126837020
hs12	2857681	2877155	hs12	49323236	49331731
hs17	8204733	8210600	hs17	6444415	6451469
hs17	8204733	8210600	hs17	78214186	78225636
hs17	78214186	78225636	hs17	78174075	78187233
hs8	38105242	38144076	hs8	38176533	38213301
hs8	38105242	38144076	hs8	38269697	38382272
hs8	38105242	38144076	hs8	38225218	38275558
hs8	38105242	38144076	hs8	38163321	38176730
hs8	38105242	38144076	hs8	37762593	37779767
hs8	38105242	38144076	hs8	37736599	37759101
hs8	38176533	38213301	hs8	38225218	38275558
hs8	38225218	38275558	hs8	37736599	37759101
hs8	38225218	38275558	hs8	38163321	38176730
hs8	38163321	38176730	hs8	37762593	37779767
hs8	37736599	37759101	hs8	38163321	38176730
hs8	37736599	37759101	hs8	37762593	37779767
hs19	12737139	12748323	hs19	10718079	10833488
hs19	12737139	12748323	hs19	19515736	19529054
hs3	182938074	182985953	hs3	101324205	101513241
hs1	212565334	212620777	hs1	206635536	206684419
hs1	212565334	212620777	hs1	58780788	58784327
hs1	212565334	212620777	hs1	182598623	182604408
hs1	212565334	212620777	hs1	204403387	204411791
hs1	212565334	212620777	hs1	85266248	85277090
hs1	212565334	212620777	hs1	85580761	85583962
hs5	172768090	172771195	hs5	138465490	138469315
hs10	89205629	89207314	hs10	62811996	62919900
hs10	89205629	89207314	hs10	110497838	110511544
hs1	206635536	206684419	hs1	45339670	45343975
hs1	206635536	206684419	hs1	204403387	204411791
hs1	206635536	206684419	hs1	88852932	88891944
hs1	206635536	206684419	hs1	44800225	44805990
hs19	12791496	12793315	hs19	48872392	48876057
hs19	12791496	12793315	hs19	39406813	39409412
hs1	204403387	204411791	hs1	225982702	225999331
hs1	204403387	204411791	hs1	110338506	110346681
hs19	13150415	13154908	hs19	48872392	48876057
hs19	13150415	13154908	hs19	12791496	12793315
hs1	85266248	85277090	hs1	204403387	204411791
hs1	85266248	85277090	hs1	85580761	85583962
hs1	85580761	85583962	hs1	110338506	110346681
hs1	85580761	85583962	hs1	37802944	37808185
hs1	85580761	85583962	hs1	58780788	58784327
hs1	85580761	85583962	hs1	204403387	204411791
hs19	48872392	48876057	hs19	39406813	39409412
hs19	45467995	45475179	hs19	40440844	40444705
hs19	45467995	45475179	hs19	13150415	13154908
hs19	45467995	45475179	hs19	12791496	12793315
hs19	45467995	45475179	hs19	39406813	39409412
hs19	45467995	45475179	hs19	48872392	48876057
hs5	160401641	160421711	hs5	160009113	160065543
hs14	55051631	55070192	hs14	55027230	55049488
hs1	156082573	156140089	hs1	35176378	35193148
hs1	156082573	156140089	hs1	44800225	44805990
hs3	72371825	72446918	hs3	150408335	150466431
hs19	1852399	1863568	hs19	1248553	1259140
hs19	10543895	10553418	hs19	10350529	10380676
hs6	106184476	106325820	hs6	36676460	36687339
hs11	85659708	85682908	hs11	93732361	93732499
hs1	16985958	17011928	hs1	145911350	145918837
